"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000070","GO:0000070","mitotic sister chromatid segregation",176,0.738557210473039,2.52294540157385,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=35%, list=7%, signal=33%","4605/5347/9319/332/891/991/9055/55143/983/9787/701/699/9212/11065/1062/64151/4085/3833/55055/113130/81620/7272/11130/51203/29127/10615/24137/29781/64105/1063/54892/3832/11004/9928/3835/26271/23397/10051/54627/146909/22974/57082/9493/10403/23310/147841/3619/4751/10459/54908/81930/83903/23636/83540/152185/2491/90417/84722/1843/79003/10592"
"GO:0140014","GO:0140014","mitotic nuclear division",250,0.698950068822496,2.48140344124003,1e-10,1.85448275862069e-08,1.62141560798548e-08,961,"tags=31%, list=7%, signal=29%","4605/8877/5347/9088/9319/332/891/991/9055/55143/983/9787/4288/701/699/9212/11065/1062/64151/4085/3833/55055/113130/81620/27338/7272/11130/51203/83987/29127/10615/24137/29781/64105/23363/1063/3552/54892/3832/995/6790/11004/3553/157313/9928/3835/26271/23397/10051/54627/146909/22974/57082/9493/10403/23310/147841/9585/54443/3619/4781/4751/10459/54908/81930/83903/23636/83540/152185/1111/2491/90417/84722/1843/79003/10592/5902"
"GO:0000819","GO:0000819","sister chromatid segregation",215,0.709434808347825,2.47100823440038,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=31%, list=7%, signal=29%","4605/5347/9319/332/891/991/990/9055/55143/983/9787/701/699/9212/11065/1062/64151/4085/10460/3833/55055/113130/81620/7272/7153/11130/51203/29127/10615/24137/29781/64105/1063/54892/3832/11004/116028/9928/3835/26271/23397/10051/54627/146909/22974/57082/9493/10403/23310/147841/3619/6599/4751/10459/54908/81930/83903/23636/83540/152185/2491/90417/84722/1843/79003/10592"
"GO:0098813","GO:0098813","nuclear chromosome segregation",269,0.690589296233942,2.46634848290839,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=29%, list=7%, signal=27%","4605/5347/9319/332/891/991/990/9055/55143/983/9787/701/699/9212/11065/1062/64151/4085/2669/10460/3833/151648/55055/113130/259266/81620/7272/7153/11130/9133/51203/29127/10615/24137/29781/64105/1063/54892/3832/83990/6790/11004/116028/9928/3835/26271/23397/55706/10051/54627/146909/2177/22974/57082/9493/29893/10403/23310/147841/3619/9232/6599/4751/81610/10459/54908/81930/83903/23636/83540/152185/2491/10919/90417/84722/1843/79003/10592"
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",102,0.761762718747072,2.43025938010956,1e-10,1.85448275862069e-08,1.62141560798548e-08,887,"tags=40%, list=7%, signal=38%","8877/5347/9088/9319/332/891/991/55143/9787/4288/701/699/9212/11065/4085/55055/7272/11130/51203/83987/23363/1063/3552/995/6790/3553/157313/26271/57082/10403/147841/9585/3619/4751/10459/54908/83903/23636/83540/1111/1843"
"GO:0007059","GO:0007059","chromosome segregation",374,0.657575485789983,2.42309565180599,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=27%, list=7%, signal=26%","4605/5347/9319/332/891/991/990/9055/55143/983/9787/4288/79682/701/699/9212/11065/1062/221150/64151/29899/4085/2669/10460/3833/151648/55055/113130/259266/81620/7272/7153/11130/220134/9133/51203/29127/387103/10615/24137/55839/29781/64105/1063/54892/55355/3832/83990/6790/11004/157313/116028/9928/79172/3835/26271/23397/55706/10051/54627/79019/146909/2177/22974/57082/9493/151246/29893/10403/23310/64946/147841/157570/56271/6491/3619/9232/6599/4751/81610/10459/54908/91687/81930/83903/203068/23636/83540/152185/8841/54069/2491/10919/90417/84722/1843/55732/55559/93323/79003/201254/10592"
"GO:0051983","GO:0051983","regulation of chromosome segregation",122,0.73418367166951,2.39130967705623,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=34%, list=7%, signal=32%","5347/9319/332/891/991/990/55143/983/9787/4288/701/699/9212/11065/1062/64151/4085/10460/55055/7272/11130/29781/1063/54892/11004/157313/116028/26271/23397/10051/57082/10403/23310/147841/3619/6599/10459/54908/83903/83540/1843/10592"
"GO:0000280","GO:0000280","nuclear division",353,0.648800835545533,2.38578499635678,1e-10,1.85448275862069e-08,1.62141560798548e-08,1174,"tags=29%, list=9%, signal=27%","4605/8877/5347/9088/9319/332/891/991/9055/55143/983/9787/4288/701/699/9212/11065/1062/64151/4085/3833/151648/55055/113130/259266/81620/27338/5888/7272/7153/11130/9133/51203/83987/29127/10615/24137/29781/64105/23363/1063/5139/3552/54892/3832/995/83990/6790/11004/3553/157313/9928/3835/26271/23397/55706/10051/54627/146909/2177/22974/57082/10635/9493/63979/29893/10403/2175/23310/147841/9585/8438/54443/3619/9232/4781/4751/10459/54908/81930/83903/23636/83540/25788/152185/1111/2491/10919/90417/84722/1843/4603/79003/201254/10018/10592/5902/23236/148479/994/84142/2069/7314"
"GO:0051304","GO:0051304","chromosome separation",77,0.774244936841462,2.37478929109657,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=43%, list=7%, signal=40%","5347/9319/332/891/991/55143/9787/701/699/9212/11065/64151/4085/55055/7272/11130/29781/1063/54892/26271/23397/10051/57082/10403/23310/147841/3619/10459/54908/83903/83540/1843/10592"
"GO:1905818","GO:1905818","regulation of chromosome separation",71,0.786631078239098,2.37195151713128,1e-10,1.85448275862069e-08,1.62141560798548e-08,958,"tags=46%, list=7%, signal=43%","5347/9319/332/891/991/55143/9787/701/699/9212/11065/64151/4085/55055/7272/11130/29781/1063/54892/26271/23397/10051/57082/10403/23310/147841/3619/10459/54908/83903/83540/1843/10592"
"GO:0051783","GO:0051783","regulation of nuclear division",119,0.728987864004736,2.37094244397868,1e-10,1.85448275862069e-08,1.62141560798548e-08,887,"tags=36%, list=7%, signal=34%","8877/5347/9088/9319/332/891/991/55143/9787/4288/701/699/9212/11065/4085/55055/7272/11130/51203/83987/23363/1063/5139/3552/995/6790/3553/157313/26271/57082/10635/10403/147841/9585/3619/4751/10459/54908/83903/23636/83540/1111/1843"
"GO:0006260","GO:0006260","DNA replication",261,0.666271359781849,2.36884214226806,1e-10,1.85448275862069e-08,1.62141560798548e-08,1505,"tags=35%, list=11%, signal=32%","374393/3399/890/990/94/6241/983/9401/4173/4172/4176/2237/5983/81620/4175/5888/5424/4171/51514/641/84296/8318/10036/10535/23594/63922/5982/7083/79733/9837/116028/26271/11073/10926/4174/6749/11277/8914/79915/64785/4998/29803/5928/4678/5984/157570/55388/9768/51053/79075/8317/3978/8208/4781/2736/54107/51659/5426/5985/10714/5932/5425/6117/25939/1111/80174/1854/10919/1017/11169/10293/2735/1663/5427/201254/1763/83743/91607/4796/84515/2069/79892/10856/580/6418/10498/1877/672/4798/378708/9134/79596"
"GO:0048285","GO:0048285","organelle fission",397,0.636866906888121,2.36471588127641,1e-10,1.85448275862069e-08,1.62141560798548e-08,1174,"tags=27%, list=9%, signal=26%","4605/8877/5347/9088/9319/332/891/991/9055/55143/983/9787/4288/701/699/9212/11065/1062/64151/4085/3833/151648/55055/113130/259266/81620/27338/5888/7272/7153/11130/9133/51203/83987/29127/10615/24137/29781/664/64105/23363/1063/5139/3552/54892/3832/995/83990/6790/11004/3553/157313/9928/3835/26271/23397/55706/10051/54627/146909/2177/22974/57082/51537/10635/9493/63979/29893/10403/2175/23310/147841/9585/8438/54443/3619/9232/4781/4751/10459/54908/81930/83903/23636/120892/83540/25788/152185/1111/2491/10919/90417/84722/1843/113115/4603/79003/201254/10018/10592/5902/80179/23236/192111/148479/994/84142/2069/7314"
"GO:0006261","GO:0006261","DNA-templated DNA replication",152,0.688043513132576,2.32341937031199,1e-10,1.85448275862069e-08,1.62141560798548e-08,1491,"tags=40%, list=11%, signal=36%","990/9401/4173/4172/4176/2237/5983/81620/4175/5888/5424/4171/641/84296/8318/23594/63922/5982/7083/79733/9837/26271/11073/10926/4174/8914/79915/64785/4998/5984/55388/51053/79075/8317/3978/54107/51659/5426/5985/10714/5932/5425/6117/25939/80174/1017/11169/10293/1663/5427/201254/1763/91607/4796/84515/79892/580/10498/672/378708/9134"
"GO:0033045","GO:0033045","regulation of sister chromatid segregation",100,0.727288827008079,2.3086245116654,1e-10,1.85448275862069e-08,1.62141560798548e-08,887,"tags=32%, list=7%, signal=30%","5347/9319/332/891/991/990/55143/983/9787/701/699/9212/11065/1062/4085/10460/55055/7272/11130/1063/116028/26271/57082/10403/147841/3619/6599/10459/54908/83903/83540/1843"
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",91,0.728559987780033,2.28621650232855,1e-10,1.85448275862069e-08,1.62141560798548e-08,887,"tags=33%, list=7%, signal=31%","5347/9319/332/891/991/990/55143/9787/701/699/9212/11065/1062/4085/10460/55055/7272/11130/1063/26271/57082/10403/147841/3619/6599/10459/54908/83903/83540/1843"
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis",156,0.664066211761464,2.24950847590187,1e-10,1.85448275862069e-08,1.62141560798548e-08,870,"tags=26%, list=6%, signal=25%","4605/5347/332/891/991/9055/55143/983/9787/9212/1062/29899/4085/10460/3833/89958/284403/7272/51203/79187/29127/24137/3925/3832/6790/54627/22974/1058/9493/10403/64946/6491/3619/4751/54908/10252/23636/83540/152185/8841/84722"
"GO:0006275","GO:0006275","regulation of DNA replication",113,0.697733902963667,2.24829224332888,1e-10,1.85448275862069e-08,1.62141560798548e-08,1170,"tags=33%, list=9%, signal=30%","3399/890/990/94/983/4173/4172/4176/5983/81620/4175/4171/641/63922/5982/79733/26271/10926/4174/8914/79915/5984/157570/51053/79075/8317/2736/54107/5985/80174/10919/1017/2735/1763/91607/2069/10856"
"GO:0033044","GO:0033044","regulation of chromosome organization",240,0.623185099326306,2.20627907495162,1e-10,1.85448275862069e-08,1.62141560798548e-08,2113,"tags=32%, list=16%, signal=28%","5347/9319/332/891/991/990/55143/983/9787/701/699/9212/11065/1062/64151/4085/10460/2237/55055/7272/7153/11130/29781/1063/84250/54892/116028/26271/23397/10051/57082/10403/23310/147841/3619/6599/4751/10459/54908/83903/83540/1017/1843/1663/10592/493861/10856/548593/79008/201161/10664/10576/51548/6602/3020/3021/9918/4798/57492/9735/9274/4137/65057/9183/7517/57405/5570/8193/3178/54780/22948/79913/2067/4216/7515/54984/10783/142"
"GO:0006310","GO:0006310","DNA recombination",281,0.59426102106775,2.12380545761508,1e-10,1.85448275862069e-08,1.62141560798548e-08,2347,"tags=40%, list=17%, signal=33%","9319/3148/9401/4173/4172/4176/3838/2237/4175/3014/5888/4171/7153/29128/641/84296/8318/84250/83990/3146/116028/11073/2177/4174/11277/6929/10635/8914/9156/79915/63979/29893/3149/55010/7040/8438/7516/8317/6421/10459/51659/118460/25788/5932/79447/8971/6117/25939/1111/4436/7374/201254/4796/51444/79840/84515/328/493861/10856/23529/23028/8089/548593/79008/580/51548/84542/22976/7468/115004/116138/672/4798/378708/78995/5890/4841/54556/7517/56893/55135/55257/64710/253714/54780/158880/5423/84057/58493/3005/79913/2067/2521/80314/7334/675/57820/7515/11144/142/64110/83695/27301/6118/126549/10721/2956/283899/165918/5885/113510"
