"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"response to ionizing radiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6456
"cellular response to UV","C1_05_24",1,1,3.7e-24,0,1
"regulation of binding","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2877
"nucleic acid transport","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5849
"RNA transport","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7351
"ribonucleoprotein complex subunit organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6324
"regulation of DNA replication","C1_05_24",1,1,3.7e-24,0,1
"ribose phosphate metabolic process","C1_05_24",4,4,3.7e-24,0,1
"proton motive force-driven ATP synthesis","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6501
"ribonucleotide metabolic process","C1_05_24",4,4,3.7e-24,0,1
"telomere organization","C1_05_24",2,2,3.7e-24,0,1
"cellular response to topologically incorrect protein","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6422
"Golgi organization","C1_05_24",1,1,3.7e-24,0,1
"ribonucleoprotein complex assembly","C1_05_24",2,2,3.7e-24,0,1
"cellular nitrogen compound catabolic process","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8249
"negative regulation of phosphorus metabolic process","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.271
"heterocycle catabolic process","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8271
"mitochondrial membrane organization","C1_05_24",1,1,3.7e-24,0,1
"regulation of protein-containing complex assembly","C1_05_24",4,4,3.7e-24,0,1
"positive regulation of cellular component biogenesis","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.259
"response to oxidative stress","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6636
"regulation of supramolecular fiber organization","C1_05_24",6,3,3.7e-24,0.807354922057604,0.2745
"positive regulation of protein localization","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4508
"positive regulation of cell projection organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5925
"negative regulation of transferase activity","C1_05_24",1,3,3.7e-24,-1,0.2493
"autophagy of mitochondrion","C1_05_24",0,1,3.7e-24,-1,0.4301
"positive regulation of amide metabolic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1622
"chromatin remodeling","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2951
"viral process","C1_05_24",4,4,3.7e-24,0,1
"macromolecule deacylation","C1_05_24",0,1,3.7e-24,-1,0.4182
"mitotic cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"aromatic compound catabolic process","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2504
"vesicle localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5526
"establishment or maintenance of cell polarity","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5279
"Wnt signaling pathway","C1_05_24",4,4,3.7e-24,0,1
"cell-cell signaling by wnt","C1_05_24",2,5,3.7e-24,-1,0.1533
"ATP metabolic process","C1_05_24",0,3,3.7e-24,-2,0.0501
"cellular response to chemical stress","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6229
"regulation of vacuole organization","C1_05_24",1,0,3.7e-24,1,0.4063
"cellular response to external stimulus","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7837
"negative regulation of protein phosphorylation","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7797
"negative regulation of catabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6085
"regulation of microtubule cytoskeleton organization","C1_05_24",2,2,3.7e-24,0,1
"chromosome localization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6281
"negative regulation of mitotic nuclear division","C1_05_24",1,0,3.7e-24,1,0.3854
"regulation of actin filament organization","C1_05_24",1,3,3.7e-24,-1,0.2406
"dephosphorylation","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.1123
"glycosylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5279
"positive regulation of establishment of protein localization","C1_05_24",3,3,3.7e-24,0,1
"regulation of microtubule-based process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0926
"cell-substrate junction organization","C1_05_24",1,1,3.7e-24,0,1
"protein-containing complex localization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1185
"mitochondrial transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.4451
"stem cell population maintenance","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.525
"ribosome assembly","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6443
"intraciliary transport","C1_05_24",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",1,0,3.7e-24,1,0.4004
"response to amino acid starvation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to extracellular stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5358
"cell growth","C1_05_24",5,5,3.7e-24,0,1
"protein glycosylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5766
"macromolecule glycosylation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7318
"maintenance of cell number","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5554
"response to reactive oxygen species","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2802
"regulation of cell morphogenesis","C1_05_24",1,3,3.7e-24,-1,0.2289
"regulation of cellular component size","C1_05_24",5,3,3.7e-24,0.584962500721156,0.4113
"cell-substrate junction assembly","C1_05_24",3,1,3.7e-24,1,0.4376
"membrane fission","C1_05_24",0,0,3.7e-24,0,1
"membrane docking","C1_05_24",0,1,3.7e-24,-1,0.4957
"fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"nucleus organization","C1_05_24",0,1,3.7e-24,-1,0.4098
"regulation of cell growth","C1_05_24",3,5,3.7e-24,-0.584962500721156,0.3383
"fibroblast proliferation","C1_05_24",0,1,3.7e-24,-1,0.4343
"cell cycle G1/S phase transition","C1_05_24",2,2,3.7e-24,0,1
"actin filament organization","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8046
"response to oxygen levels","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8055
"epigenetic regulation of gene expression","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7323
"organelle fusion","C1_05_24",0,1,3.7e-24,-1,0.4108
"lipoprotein metabolic process","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2754
"protein lipidation","C1_05_24",1,1,3.7e-24,0,1
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1508
"regulation of actin filament-based process","C1_05_24",1,3,3.7e-24,-1,0.1972
"regulation of GTPase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5945
"nuclear envelope organization","C1_05_24",1,0,3.7e-24,1,0.4055
"protein autophosphorylation","C1_05_24",2,2,3.7e-24,0,1
"connective tissue development","C1_05_24",2,2,3.7e-24,0,1
"cellular response to heat","C1_05_24",0,1,3.7e-24,-1,0.5235
"myeloid cell homeostasis","C1_05_24",0,1,3.7e-24,-1,0.4126
"regulation of neuron projection development","C1_05_24",5,4,3.7e-24,0.263034405833794,0.813
"receptor metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6308
"maintenance of protein location in cell","C1_05_24",0,1,3.7e-24,-1,0.4975
"apoptotic mitochondrial changes","C1_05_24",1,1,3.7e-24,0,1
"response to transforming growth factor beta","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0838
"neural tube development","C1_05_24",3,1,3.7e-24,1,0.4106
"maintenance of protein location","C1_05_24",0,0,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",0,0,3.7e-24,0,1
"cilium assembly","C1_05_24",4,4,3.7e-24,0,1
"mRNA export from nucleus","C1_05_24",0,1,3.7e-24,-1,0.4305
"regulation of cell-substrate junction organization","C1_05_24",0,0,3.7e-24,0,1
"membrane biogenesis","C1_05_24",1,0,3.7e-24,1,0.4579
"cilium organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5991
"platelet-derived growth factor receptor signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1445
"fatty acid beta-oxidation","C1_05_24",0,0,3.7e-24,0,1
"organelle localization by membrane tethering","C1_05_24",3,1,3.7e-24,1,0.4244
"autophagosome maturation","C1_05_24",1,0,3.7e-24,1,0.3835
"cellular response to transforming growth factor beta stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5263
"nucleotide catabolic process","C1_05_24",1,1,3.7e-24,0,1
"tube closure","C1_05_24",1,1,3.7e-24,0,1
"regulation of stem cell differentiation","C1_05_24",1,1,3.7e-24,0,1
"substrate adhesion-dependent cell spreading","C1_05_24",0,1,3.7e-24,-1,0.5309
"chondrocyte differentiation","C1_05_24",0,1,3.7e-24,-1,0.4152
"regulation of fibroblast proliferation","C1_05_24",3,1,3.7e-24,1,0.4789
"morphogenesis of an epithelial sheet","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6355
"microtubule polymerization","C1_05_24",0,1,3.7e-24,-1,0.4586
"response to virus","C1_05_24",3,3,3.7e-24,0,1
"membrane assembly","C1_05_24",1,1,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",1,0,3.7e-24,1,0.334
"erythrocyte differentiation","C1_05_24",0,1,3.7e-24,-1,0.4205
"organophosphate catabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6612
"regulation of embryonic development","C1_05_24",0,1,3.7e-24,-1,0.4962
"regulation of focal adhesion assembly","C1_05_24",1,1,3.7e-24,0,1
"regulation of cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4525
"regulation of extracellular matrix organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0854
"GPI anchor biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium organization","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of stem cell population maintenance","C1_05_24",0,0,3.7e-24,0,1
"monosaccharide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.526
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.646
"peroxisome organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0754
"regulation of mitochondrial fission","C1_05_24",0,0,3.7e-24,0,1
"cellular pigmentation","C1_05_24",1,0,3.7e-24,1,0.49
"regulation of fibroblast migration","C1_05_24",1,0,3.7e-24,1,0.3282
"cellular carbohydrate metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5261
"positive regulation of axonogenesis","C1_05_24",0,1,3.7e-24,-1,0.4939
"kinetochore organization","C1_05_24",0,0,3.7e-24,0,1
"stem cell differentiation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1356
"proton transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.3958
"cellular response to insulin stimulus","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0905
"establishment of mitotic spindle localization","C1_05_24",1,0,3.7e-24,1,0.4235
"cell redox homeostasis","C1_05_24",1,0,3.7e-24,1,0.4885
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C1_05_24",0,1,3.7e-24,-1,0.5307
"neuron death","C1_05_24",3,3,3.7e-24,0,1
"defense response to virus","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2998
"sulfur compound metabolic process","C1_05_24",3,3,3.7e-24,0,1
"NADP metabolic process","C1_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",0,0,3.7e-24,0,1
"water-soluble vitamin metabolic process","C1_05_24",1,0,3.7e-24,1,0.4777
"interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"regulation of interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"branched-chain amino acid metabolic process","C1_05_24",1,0,3.7e-24,1,0.3478
"regulation of mitochondrial membrane permeability","C1_05_24",1,0,3.7e-24,1,0.4087
"respiratory tube development","C1_05_24",1,1,3.7e-24,0,1
"cellular senescence","C1_05_24",0,1,3.7e-24,-1,0.4162
"positive regulation of neurogenesis","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5627
"mitochondrial outer membrane permeabilization","C1_05_24",0,0,3.7e-24,0,1
"immune system development","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7415
"clathrin-dependent endocytosis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7318
"cell-substrate adhesion","C1_05_24",0,3,3.7e-24,-2,0.0278
"positive regulation of microtubule polymerization","C1_05_24",1,0,3.7e-24,1,0.3255
"pteridine-containing compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C1_05_24",1,0,3.7e-24,1,0.409
"response to insulin","C1_05_24",1,3,3.7e-24,-1,0.2117
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",1,0,3.7e-24,1,0.1401
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5486
"regulation of generation of precursor metabolites and energy","C1_05_24",0,1,3.7e-24,-1,0.4168
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",1,1,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0954
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5589
"protein-DNA complex subunit organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5759
"response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
"collagen fibril organization","C1_05_24",1,1,3.7e-24,0,1
"roof of mouth development","C1_05_24",1,1,3.7e-24,0,1
"regulation of protein dephosphorylation","C1_05_24",1,1,3.7e-24,0,1
"multicellular organism growth","C1_05_24",1,1,3.7e-24,0,1
"miRNA processing","C1_05_24",0,0,3.7e-24,0,1
"small molecule catabolic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7747
"regulation of G0 to G1 transition","C1_05_24",1,0,3.7e-24,1,0.2686
"circadian regulation of gene expression","C1_05_24",0,0,3.7e-24,0,1
"regulation of translational fidelity","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.1058
"viral release from host cell","C1_05_24",0,0,3.7e-24,0,1
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",2,2,3.7e-24,0,1
"regulation of cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0759
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of cell-substrate adhesion","C1_05_24",2,2,3.7e-24,0,1
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",1,1,3.7e-24,0,1
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5576
"rhythmic process","C1_05_24",3,3,3.7e-24,0,1
"spindle localization","C1_05_24",1,1,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4124
"response to amino acid","C1_05_24",0,1,3.7e-24,-1,0.4388
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.4943
"regulation of neuron death","C1_05_24",0,3,3.7e-24,-2,0.0485
"ossification","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4683
"mammary gland epithelial cell proliferation","C1_05_24",1,0,3.7e-24,1,0.2456
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",0,1,3.7e-24,-1,0.4706
"positive regulation of kinase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5972
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",1,0,3.7e-24,1,0.37
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7303
"neuron apoptotic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7784
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6502
"regulation of type I interferon-mediated signaling pathway","C1_05_24",1,0,3.7e-24,1,0.2895
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7293
"iron ion homeostasis","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6567
"negative regulation of cell projection organization","C1_05_24",2,2,3.7e-24,0,1
"dicarboxylic acid metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4859
"regulation of anatomical structure size","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6385
"regulation of small molecule metabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6046
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",1,1,3.7e-24,0,1
"alcohol biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.4047
"regulation of membrane permeability","C1_05_24",0,1,3.7e-24,-1,0.4826
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",1,3,3.7e-24,-1,0.2643
"body morphogenesis","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0986
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.4842
"sterol biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.4067
"polyamine metabolic process","C1_05_24",1,0,3.7e-24,1,0.2571
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",0,1,3.7e-24,-1,0.5035
"monosaccharide biosynthetic process","C1_05_24",1,1,3.7e-24,0,1
"response to acid chemical","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5812
"regulation of carbohydrate metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5591
"positive regulation of nervous system development","C1_05_24",1,3,3.7e-24,-1,0.2373
"regulation of circadian rhythm","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6284
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",1,0,3.7e-24,1,0.0785
"regulation of ligase activity","C1_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"substantia nigra development","C1_05_24",1,0,3.7e-24,1,0.2831
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",0,1,3.7e-24,-1,0.4217
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,1,3.7e-24,-1,0.474
"one-carbon metabolic process","C1_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C1_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C1_05_24",0,0,3.7e-24,0,1
"neuron projection organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6436
"postsynapse organization","C1_05_24",1,1,3.7e-24,0,1
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",0,1,3.7e-24,-1,0.407
"intermembrane lipid transfer","C1_05_24",0,1,3.7e-24,-1,0.4845
"organophosphate ester transport","C1_05_24",3,1,3.7e-24,1,0.4175
"movement in host","C1_05_24",4,1,3.7e-24,1.32192809488736,0.076
"extracellular matrix assembly","C1_05_24",1,0,3.7e-24,1,0.3181
"cellular metabolic compound salvage","C1_05_24",0,0,3.7e-24,0,1
"regulation of ATP-dependent activity","C1_05_24",1,1,3.7e-24,0,1
"cell migration involved in heart development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
