"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"ncRNA processing","C1_05_24",2,5,3.7e-24,-1,0.1195
"ribosome biogenesis","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6489
"rRNA metabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6036
"proteasome-mediated ubiquitin-dependent protein catabolic process","C1_05_24",1,5,3.7e-24,-1.58496250072116,0.0529
"regulation of response to DNA damage stimulus","C1_05_24",3,3,3.7e-24,0,1
"establishment of protein localization to organelle","C1_05_24",4,4,3.7e-24,0,1
"macroautophagy","C1_05_24",3,3,3.7e-24,0,1
"regulation of chromosome organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6011
"Golgi vesicle transport","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6032
"double-strand break repair","C1_05_24",3,3,3.7e-24,0,1
"histone modification","C1_05_24",8,6,3.7e-24,0.362570079384708,0.5416
"sister chromatid segregation","C1_05_24",3,3,3.7e-24,0,1
"DNA replication","C1_05_24",1,3,3.7e-24,-1,0.2369
"chromosome segregation","C1_05_24",1,5,3.7e-24,-1.58496250072116,0.0353
"mitochondrial gene expression","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6254
"nucleocytoplasmic transport","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7844
"nuclear transport","C1_05_24",3,3,3.7e-24,0,1
"regulation of DNA repair","C1_05_24",4,2,3.7e-24,0.736965594166206,0.3339
"peptidyl-lysine modification","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7765
"protein targeting","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3045
"cytoplasmic translation","C1_05_24",2,2,3.7e-24,0,1
"regulation of autophagy","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8061
"signal transduction in response to DNA damage","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5309
"regulation of intracellular transport","C1_05_24",1,3,3.7e-24,-1,0.205
"protein localization to nucleus","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7841
"microtubule cytoskeleton organization involved in mitosis","C1_05_24",0,1,3.7e-24,-1,0.4083
"telomere maintenance","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1401
"cell cycle checkpoint signaling","C1_05_24",2,2,3.7e-24,0,1
"regulation of protein modification by small protein conjugation or removal","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5352
"cellular respiration","C1_05_24",3,3,3.7e-24,0,1
"cellular component disassembly","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4705
"nuclear chromosome segregation","C1_05_24",3,3,3.7e-24,0,1
"regulation of protein stability","C1_05_24",0,3,3.7e-24,-2,0.047
"regulation of cell cycle phase transition","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8209
"regulation of protein catabolic process","C1_05_24",1,3,3.7e-24,-1,0.2024
"response to endoplasmic reticulum stress","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6039
"vesicle organization","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2903
"mitochondrial respiratory chain complex assembly","C1_05_24",0,1,3.7e-24,-1,0.4193
"DNA-templated transcription elongation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6795
"mitochondrial transport","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7306
"establishment of organelle localization","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6417
"regulation of intracellular protein transport","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6247
"response to UV","C1_05_24",0,1,3.7e-24,-1,0.418
"RNA localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5339
"response to topologically incorrect protein","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5425
"organelle fission","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8261
"non-membrane-bounded organelle assembly","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6007
"protein polyubiquitination","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6142
"methylation","C1_05_24",4,4,3.7e-24,0,1
"phospholipid biosynthetic process","C1_05_24",1,3,3.7e-24,-1,0.2326
"oxidative phosphorylation","C1_05_24",0,1,3.7e-24,-1,0.4184
"establishment of protein localization to membrane","C1_05_24",1,3,3.7e-24,-1,0.2359
"in utero embryonic development","C1_05_24",7,5,3.7e-24,0.415037499278844,0.4997
"vacuole organization","C1_05_24",2,2,3.7e-24,0,1
"nuclear-transcribed mRNA catabolic process","C1_05_24",3,1,3.7e-24,1,0.4201
"protein folding","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1314
"DNA conformation change","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6575
"regulation of chromosome segregation","C1_05_24",3,1,3.7e-24,1,0.4102
"regulation of apoptotic signaling pathway","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2681
"cell cycle G2/M phase transition","C1_05_24",0,1,3.7e-24,-1,0.4143
"vacuolar transport","C1_05_24",2,2,3.7e-24,0,1
"response to ionizing radiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6682
"cellular response to UV","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6399
"regulation of binding","C1_05_24",4,4,3.7e-24,0,1
"nucleic acid transport","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7245
"RNA transport","C1_05_24",0,1,3.7e-24,-1,0.4287
"ribonucleoprotein complex subunit organization","C1_05_24",0,3,3.7e-24,-2,0.058
"regulation of DNA replication","C1_05_24",0,1,3.7e-24,-1,0.4298
"ribose phosphate metabolic process","C1_05_24",3,5,3.7e-24,-0.584962500721156,0.3452
"proton motive force-driven ATP synthesis","C1_05_24",0,1,3.7e-24,-1,0.437
"ribonucleotide metabolic process","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6738
"telomere organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5767
"cellular response to topologically incorrect protein","C1_05_24",1,1,3.7e-24,0,1
"Golgi organization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1239
"ribonucleoprotein complex assembly","C1_05_24",1,3,3.7e-24,-1,0.2097
"cellular nitrogen compound catabolic process","C1_05_24",0,5,3.7e-24,-2.58496250072116,0.0069
"negative regulation of phosphorus metabolic process","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2638
"heterocycle catabolic process","C1_05_24",5,5,3.7e-24,0,1
"mitochondrial membrane organization","C1_05_24",0,1,3.7e-24,-1,0.4617
"regulation of protein-containing complex assembly","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8017
"positive regulation of cellular component biogenesis","C1_05_24",4,6,3.7e-24,-0.485426827170242,0.4442
"response to oxidative stress","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6585
"regulation of supramolecular fiber organization","C1_05_24",4,4,3.7e-24,0,1
"positive regulation of protein localization","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2737
"positive regulation of cell projection organization","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2814
"negative regulation of transferase activity","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7529
"autophagy of mitochondrion","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of amide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.536
"chromatin remodeling","C1_05_24",6,4,3.7e-24,0.485426827170242,0.482
"viral process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6391
"macromolecule deacylation","C1_05_24",1,1,3.7e-24,0,1
"mitotic cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"aromatic compound catabolic process","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6725
"vesicle localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5288
"establishment or maintenance of cell polarity","C1_05_24",0,1,3.7e-24,-1,0.4238
"Wnt signaling pathway","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0705
"cell-cell signaling by wnt","C1_05_24",5,5,3.7e-24,0,1
"ATP metabolic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0949
"cellular response to chemical stress","C1_05_24",3,3,3.7e-24,0,1
"regulation of vacuole organization","C1_05_24",1,0,3.7e-24,1,0.4852
"cellular response to external stimulus","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3187
"negative regulation of protein phosphorylation","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7723
"negative regulation of catabolic process","C1_05_24",5,3,3.7e-24,0.584962500721156,0.392
"regulation of microtubule cytoskeleton organization","C1_05_24",1,1,3.7e-24,0,1
"chromosome localization","C1_05_24",1,1,3.7e-24,0,1
"negative regulation of mitotic nuclear division","C1_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C1_05_24",0,3,3.7e-24,-2,0.052
"dephosphorylation","C1_05_24",2,2,3.7e-24,0,1
"glycosylation","C1_05_24",2,2,3.7e-24,0,1
"positive regulation of establishment of protein localization","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7879
"regulation of microtubule-based process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7427
"cell-substrate junction organization","C1_05_24",0,1,3.7e-24,-1,0.443
"protein-containing complex localization","C1_05_24",1,1,3.7e-24,0,1
"mitochondrial transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.419
"stem cell population maintenance","C1_05_24",0,1,3.7e-24,-1,0.4239
"ribosome assembly","C1_05_24",0,0,3.7e-24,0,1
"intraciliary transport","C1_05_24",1,1,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",1,0,3.7e-24,1,0.3608
"response to amino acid starvation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to extracellular stimulus","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6258
"cell growth","C1_05_24",4,4,3.7e-24,0,1
"protein glycosylation","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2748
"macromolecule glycosylation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7377
"maintenance of cell number","C1_05_24",1,1,3.7e-24,0,1
"response to reactive oxygen species","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0691
"regulation of cell morphogenesis","C1_05_24",3,2,3.7e-24,0.415037499278844,0.745
"regulation of cellular component size","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6438
"cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4577
"membrane fission","C1_05_24",1,0,3.7e-24,1,0.4361
"membrane docking","C1_05_24",1,1,3.7e-24,0,1
"fibroblast migration","C1_05_24",1,0,3.7e-24,1,0.4017
"nucleus organization","C1_05_24",0,1,3.7e-24,-1,0.4261
"regulation of cell growth","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.1027
"fibroblast proliferation","C1_05_24",0,1,3.7e-24,-1,0.506
"cell cycle G1/S phase transition","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7321
"actin filament organization","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4402
"response to oxygen levels","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6027
"epigenetic regulation of gene expression","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.524
"organelle fusion","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5738
"lipoprotein metabolic process","C1_05_24",1,1,3.7e-24,0,1
"protein lipidation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6415
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5302
"regulation of actin filament-based process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7853
"regulation of GTPase activity","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3109
"nuclear envelope organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6461
"protein autophosphorylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5357
"connective tissue development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5271
"cellular response to heat","C1_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C1_05_24",2,2,3.7e-24,0,1
"regulation of neuron projection development","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2651
"receptor metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6372
"maintenance of protein location in cell","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6407
"apoptotic mitochondrial changes","C1_05_24",0,1,3.7e-24,-1,0.4384
"response to transforming growth factor beta","C1_05_24",7,2,3.7e-24,1.41503749927884,0.1004
"neural tube development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5399
"maintenance of protein location","C1_05_24",0,0,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",0,0,3.7e-24,0,1
"cilium assembly","C1_05_24",4,4,3.7e-24,0,1
"mRNA export from nucleus","C1_05_24",1,0,3.7e-24,1,0.4718
"regulation of cell-substrate junction organization","C1_05_24",0,0,3.7e-24,0,1
"membrane biogenesis","C1_05_24",0,0,3.7e-24,0,1
"cilium organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.599
"platelet-derived growth factor receptor signaling pathway","C1_05_24",1,0,3.7e-24,1,0.3852
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1324
"fatty acid beta-oxidation","C1_05_24",1,0,3.7e-24,1,0.4646
"organelle localization by membrane tethering","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6468
"autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","C1_05_24",3,2,3.7e-24,0.415037499278844,0.736
"nucleotide catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4561
"tube closure","C1_05_24",2,1,3.7e-24,0.584962500721156,0.66
"regulation of stem cell differentiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6374
"substrate adhesion-dependent cell spreading","C1_05_24",2,2,3.7e-24,0,1
"chondrocyte differentiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6306
"regulation of fibroblast proliferation","C1_05_24",3,0,3.7e-24,2,0.0285
"morphogenesis of an epithelial sheet","C1_05_24",1,0,3.7e-24,1,0.3456
"microtubule polymerization","C1_05_24",0,1,3.7e-24,-1,0.526
"response to virus","C1_05_24",4,4,3.7e-24,0,1
"membrane assembly","C1_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C1_05_24",1,1,3.7e-24,0,1
"organophosphate catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4115
"regulation of embryonic development","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6321
"regulation of focal adhesion assembly","C1_05_24",0,1,3.7e-24,-1,0.4794
"regulation of cell-substrate junction assembly","C1_05_24",1,1,3.7e-24,0,1
"regulation of extracellular matrix organization","C1_05_24",1,0,3.7e-24,1,0.371
"GPI anchor biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.3686
"lamellipodium organization","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of stem cell population maintenance","C1_05_24",0,1,3.7e-24,-1,0.4907
"monosaccharide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5562
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",1,1,3.7e-24,0,1
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",0,1,3.7e-24,-1,0.5259
"cellular pigmentation","C1_05_24",0,1,3.7e-24,-1,0.4598
"regulation of fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6071
"positive regulation of axonogenesis","C1_05_24",1,1,3.7e-24,0,1
"kinetochore organization","C1_05_24",0,0,3.7e-24,0,1
"stem cell differentiation","C1_05_24",2,2,3.7e-24,0,1
"proton transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.4187
"cellular response to insulin stimulus","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1374
"establishment of mitotic spindle localization","C1_05_24",0,0,3.7e-24,0,1
"cell redox homeostasis","C1_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C1_05_24",0,0,3.7e-24,0,1
"neuron death","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6
"defense response to virus","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7721
"sulfur compound metabolic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7787
"NADP metabolic process","C1_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6381
"water-soluble vitamin metabolic process","C1_05_24",0,0,3.7e-24,0,1
"interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"regulation of interferon-beta production","C1_05_24",0,1,3.7e-24,-1,0.5111
"branched-chain amino acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1184
"respiratory tube development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5475
"cellular senescence","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6366
"positive regulation of neurogenesis","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5226
"mitochondrial outer membrane permeabilization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0994
"immune system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5512
"clathrin-dependent endocytosis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5694
"cell-substrate adhesion","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6552
"positive regulation of microtubule polymerization","C1_05_24",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","C1_05_24",1,0,3.7e-24,1,0.4121
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",3,3,3.7e-24,0,1
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",2,2,3.7e-24,0,1
"regulation of generation of precursor metabolites and energy","C1_05_24",0,1,3.7e-24,-1,0.4195
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",1,0,3.7e-24,1,0.3228
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",0,3,3.7e-24,-2,0.0634
"protein-DNA complex subunit organization","C1_05_24",2,2,3.7e-24,0,1
"response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
"collagen fibril organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6365
"roof of mouth development","C1_05_24",0,1,3.7e-24,-1,0.5264
"regulation of protein dephosphorylation","C1_05_24",0,1,3.7e-24,-1,0.5166
"multicellular organism growth","C1_05_24",1,1,3.7e-24,0,1
"miRNA processing","C1_05_24",1,0,3.7e-24,1,0.3996
"small molecule catabolic process","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8017
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",1,1,3.7e-24,0,1
"regulation of translational fidelity","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C1_05_24",1,0,3.7e-24,1,0.3432
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",2,2,3.7e-24,0,1
"regulation of cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7391
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of cell-substrate adhesion","C1_05_24",2,2,3.7e-24,0,1
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",1,1,3.7e-24,0,1
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1586
"rhythmic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6155
"spindle localization","C1_05_24",0,1,3.7e-24,-1,0.5034
"carbohydrate derivative catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4207
"response to amino acid","C1_05_24",1,1,3.7e-24,0,1
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.4476
"regulation of neuron death","C1_05_24",3,3,3.7e-24,0,1
"ossification","C1_05_24",4,4,3.7e-24,0,1
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",1,0,3.7e-24,1,0.1447
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",1,0,3.7e-24,1,0.4442
"positive regulation of kinase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5996
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5582
"neuron apoptotic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5363
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.3326
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of type I interferon-mediated signaling pathway","C1_05_24",1,0,3.7e-24,1,0.2212
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",2,2,3.7e-24,0,1
"iron ion homeostasis","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1379
"negative regulation of cell projection organization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1804
"dicarboxylic acid metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4589
"regulation of anatomical structure size","C1_05_24",4,4,3.7e-24,0,1
"regulation of small molecule metabolic process","C1_05_24",3,3,3.7e-24,0,1
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",0,1,3.7e-24,-1,0.4793
"alcohol biosynthetic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5787
"regulation of membrane permeability","C1_05_24",1,0,3.7e-24,1,0.4534
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",1,1,3.7e-24,0,1
"body morphogenesis","C1_05_24",1,0,3.7e-24,1,0.2545
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"sterol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",1,1,3.7e-24,0,1
"monosaccharide biosynthetic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.632
"response to acid chemical","C1_05_24",0,1,3.7e-24,-1,0.4137
"regulation of carbohydrate metabolic process","C1_05_24",3,1,3.7e-24,1,0.4199
"positive regulation of nervous system development","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7462
"regulation of circadian rhythm","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1569
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C1_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4323
"substantia nigra development","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6422
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,0,3.7e-24,0,1
"one-carbon metabolic process","C1_05_24",1,0,3.7e-24,1,0.3419
"NADPH regeneration","C1_05_24",1,0,3.7e-24,1,0.2746
"cellular response to dsRNA","C1_05_24",1,0,3.7e-24,1,0.3964
"neuron projection organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1301
"postsynapse organization","C1_05_24",2,2,3.7e-24,0,1
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.556
"intermembrane lipid transfer","C1_05_24",3,0,3.7e-24,2,0.0266
"organophosphate ester transport","C1_05_24",0,1,3.7e-24,-1,0.4153
"movement in host","C1_05_24",0,1,3.7e-24,-1,0.4184
"extracellular matrix assembly","C1_05_24",1,0,3.7e-24,1,0.3546
"cellular metabolic compound salvage","C1_05_24",1,0,3.7e-24,1,0.2975
"regulation of ATP-dependent activity","C1_05_24",1,1,3.7e-24,0,1
"cell migration involved in heart development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
