"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"response to endoplasmic reticulum stress","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7723
"vesicle organization","C1_05_24",5,3,3.7e-24,0.584962500721156,0.405
"mitochondrial respiratory chain complex assembly","C1_05_24",0,1,3.7e-24,-1,0.4208
"DNA-templated transcription elongation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5391
"mitochondrial transport","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2789
"establishment of organelle localization","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8058
"regulation of intracellular protein transport","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5311
"response to UV","C1_05_24",1,1,3.7e-24,0,1
"RNA localization","C1_05_24",2,2,3.7e-24,0,1
"response to topologically incorrect protein","C1_05_24",3,1,3.7e-24,1,0.4088
"organelle fission","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8148
"non-membrane-bounded organelle assembly","C1_05_24",3,3,3.7e-24,0,1
"protein polyubiquitination","C1_05_24",4,2,3.7e-24,0.736965594166206,0.3338
"methylation","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3176
"phospholipid biosynthetic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6137
"oxidative phosphorylation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6501
"establishment of protein localization to membrane","C1_05_24",3,3,3.7e-24,0,1
"in utero embryonic development","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6501
"vacuole organization","C1_05_24",2,2,3.7e-24,0,1
"nuclear-transcribed mRNA catabolic process","C1_05_24",0,1,3.7e-24,-1,0.419
"protein folding","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5258
"DNA conformation change","C1_05_24",1,1,3.7e-24,0,1
"regulation of chromosome segregation","C1_05_24",1,1,3.7e-24,0,1
"regulation of apoptotic signaling pathway","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6406
"cell cycle G2/M phase transition","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5775
"vacuolar transport","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1416
"response to ionizing radiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.68
"cellular response to UV","C1_05_24",0,1,3.7e-24,-1,0.4145
"regulation of binding","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3068
"nucleic acid transport","C1_05_24",0,1,3.7e-24,-1,0.4213
"RNA transport","C1_05_24",0,1,3.7e-24,-1,0.4093
"ribonucleoprotein complex subunit organization","C1_05_24",2,2,3.7e-24,0,1
"regulation of DNA replication","C1_05_24",1,1,3.7e-24,0,1
"ribose phosphate metabolic process","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0626
"proton motive force-driven ATP synthesis","C1_05_24",0,1,3.7e-24,-1,0.5015
"ribonucleotide metabolic process","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4803
"telomere organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5409
"cellular response to topologically incorrect protein","C1_05_24",0,1,3.7e-24,-1,0.4244
"Golgi organization","C1_05_24",1,1,3.7e-24,0,1
"ribonucleoprotein complex assembly","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5375
"cellular nitrogen compound catabolic process","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8234
"negative regulation of phosphorus metabolic process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6364
"heterocycle catabolic process","C1_05_24",1,5,3.7e-24,-1.58496250072116,0.0485
"mitochondrial membrane organization","C1_05_24",1,1,3.7e-24,0,1
"regulation of protein-containing complex assembly","C1_05_24",4,4,3.7e-24,0,1
"positive regulation of cellular component biogenesis","C1_05_24",3,6,3.7e-24,-0.807354922057604,0.1905
"response to oxidative stress","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6552
"regulation of supramolecular fiber organization","C1_05_24",0,3,3.7e-24,-2,0.0298
"positive regulation of protein localization","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.688
"positive regulation of cell projection organization","C1_05_24",3,3,3.7e-24,0,1
"negative regulation of transferase activity","C1_05_24",5,3,3.7e-24,0.584962500721156,0.389
"autophagy of mitochondrion","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of amide metabolic process","C1_05_24",2,2,3.7e-24,0,1
"chromatin remodeling","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6356
"viral process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6454
"macromolecule deacylation","C1_05_24",0,1,3.7e-24,-1,0.4108
"mitotic cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"aromatic compound catabolic process","C1_05_24",2,5,3.7e-24,-1,0.1521
"vesicle localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5411
"establishment or maintenance of cell polarity","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2754
"Wnt signaling pathway","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0829
"cell-cell signaling by wnt","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6377
"ATP metabolic process","C1_05_24",2,2,3.7e-24,0,1
"cellular response to chemical stress","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6387
"regulation of vacuole organization","C1_05_24",0,0,3.7e-24,0,1
"cellular response to external stimulus","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3108
"negative regulation of protein phosphorylation","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.601
"negative regulation of catabolic process","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8082
"regulation of microtubule cytoskeleton organization","C1_05_24",2,2,3.7e-24,0,1
"chromosome localization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6249
"negative regulation of mitotic nuclear division","C1_05_24",0,1,3.7e-24,-1,0.4928
"regulation of actin filament organization","C1_05_24",1,3,3.7e-24,-1,0.2192
"dephosphorylation","C1_05_24",3,3,3.7e-24,0,1
"glycosylation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0807
"positive regulation of establishment of protein localization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6137
"regulation of microtubule-based process","C1_05_24",1,3,3.7e-24,-1,0.2521
"cell-substrate junction organization","C1_05_24",0,1,3.7e-24,-1,0.4193
"protein-containing complex localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5561
"mitochondrial transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.4448
"stem cell population maintenance","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5537
"ribosome assembly","C1_05_24",0,1,3.7e-24,-1,0.4316
"intraciliary transport","C1_05_24",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",0,0,3.7e-24,0,1
"response to amino acid starvation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to extracellular stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5244
"cell growth","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8064
"protein glycosylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5269
"macromolecule glycosylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.534
"maintenance of cell number","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1602
"response to reactive oxygen species","C1_05_24",5,3,3.7e-24,0.584962500721156,0.378
"regulation of cell morphogenesis","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7239
"regulation of cellular component size","C1_05_24",3,3,3.7e-24,0,1
"cell-substrate junction assembly","C1_05_24",1,1,3.7e-24,0,1
"membrane fission","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6385
"membrane docking","C1_05_24",1,1,3.7e-24,0,1
"fibroblast migration","C1_05_24",1,0,3.7e-24,1,0.4082
"nucleus organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6651
"regulation of cell growth","C1_05_24",6,4,3.7e-24,0.485426827170242,0.473
"fibroblast proliferation","C1_05_24",0,1,3.7e-24,-1,0.4133
"cell cycle G1/S phase transition","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7829
"actin filament organization","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6493
"response to oxygen levels","C1_05_24",1,3,3.7e-24,-1,0.2413
"epigenetic regulation of gene expression","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1099
"organelle fusion","C1_05_24",0,1,3.7e-24,-1,0.4143
"lipoprotein metabolic process","C1_05_24",3,1,3.7e-24,1,0.4044
"protein lipidation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.67
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1168
"regulation of actin filament-based process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7884
"regulation of GTPase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5964
"nuclear envelope organization","C1_05_24",0,0,3.7e-24,0,1
"protein autophosphorylation","C1_05_24",5,2,3.7e-24,1,0.1878
"connective tissue development","C1_05_24",5,2,3.7e-24,1,0.1904
"cellular response to heat","C1_05_24",1,0,3.7e-24,1,0.4754
"myeloid cell homeostasis","C1_05_24",2,2,3.7e-24,0,1
"regulation of neuron projection development","C1_05_24",4,4,3.7e-24,0,1
"receptor metabolic process","C1_05_24",1,1,3.7e-24,0,1
"maintenance of protein location in cell","C1_05_24",1,0,3.7e-24,1,0.4009
"apoptotic mitochondrial changes","C1_05_24",3,1,3.7e-24,1,0.4174
"response to transforming growth factor beta","C1_05_24",1,3,3.7e-24,-1,0.2404
"neural tube development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1591
"maintenance of protein location","C1_05_24",0,0,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0784
"cilium assembly","C1_05_24",3,3,3.7e-24,0,1
"mRNA export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction organization","C1_05_24",0,1,3.7e-24,-1,0.5091
"membrane biogenesis","C1_05_24",0,1,3.7e-24,-1,0.446
"cilium organization","C1_05_24",3,5,3.7e-24,-0.584962500721156,0.3608
"platelet-derived growth factor receptor signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",1,0,3.7e-24,1,0.2986
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",1,1,3.7e-24,0,1
"fatty acid beta-oxidation","C1_05_24",1,1,3.7e-24,0,1
"organelle localization by membrane tethering","C1_05_24",0,1,3.7e-24,-1,0.4985
"autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7434
"nucleotide catabolic process","C1_05_24",1,1,3.7e-24,0,1
"tube closure","C1_05_24",0,1,3.7e-24,-1,0.4595
"regulation of stem cell differentiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6386
"substrate adhesion-dependent cell spreading","C1_05_24",1,1,3.7e-24,0,1
"chondrocyte differentiation","C1_05_24",0,1,3.7e-24,-1,0.4323
"regulation of fibroblast proliferation","C1_05_24",1,1,3.7e-24,0,1
"morphogenesis of an epithelial sheet","C1_05_24",0,0,3.7e-24,0,1
"microtubule polymerization","C1_05_24",1,1,3.7e-24,0,1
"response to virus","C1_05_24",4,4,3.7e-24,0,1
"membrane assembly","C1_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C1_05_24",3,1,3.7e-24,1,0.4141
"organophosphate catabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of embryonic development","C1_05_24",1,1,3.7e-24,0,1
"regulation of focal adhesion assembly","C1_05_24",1,0,3.7e-24,1,0.4446
"regulation of cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4718
"regulation of extracellular matrix organization","C1_05_24",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium organization","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of stem cell population maintenance","C1_05_24",0,0,3.7e-24,0,1
"monosaccharide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5353
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",1,1,3.7e-24,0,1
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",0,0,3.7e-24,0,1
"cellular pigmentation","C1_05_24",0,0,3.7e-24,0,1
"regulation of fibroblast migration","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0707
"cellular carbohydrate metabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6069
"positive regulation of axonogenesis","C1_05_24",0,1,3.7e-24,-1,0.5023
"kinetochore organization","C1_05_24",1,0,3.7e-24,1,0.2746
"stem cell differentiation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1221
"proton transmembrane transport","C1_05_24",1,1,3.7e-24,0,1
"cellular response to insulin stimulus","C1_05_24",6,2,3.7e-24,1.22239242133645,0.1305
"establishment of mitotic spindle localization","C1_05_24",0,0,3.7e-24,0,1
"cell redox homeostasis","C1_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C1_05_24",1,0,3.7e-24,1,0.3078
"protein neddylation","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C1_05_24",0,0,3.7e-24,0,1
"neuron death","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6124
"defense response to virus","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0724
"sulfur compound metabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6187
"NADP metabolic process","C1_05_24",1,0,3.7e-24,1,0.3936
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",1,1,3.7e-24,0,1
"water-soluble vitamin metabolic process","C1_05_24",0,0,3.7e-24,0,1
"interferon-beta production","C1_05_24",0,1,3.7e-24,-1,0.5311
"regulation of interferon-beta production","C1_05_24",1,1,3.7e-24,0,1
"branched-chain amino acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C1_05_24",1,0,3.7e-24,1,0.4621
"respiratory tube development","C1_05_24",0,1,3.7e-24,-1,0.4201
"cellular senescence","C1_05_24",0,1,3.7e-24,-1,0.4459
"positive regulation of neurogenesis","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5709
"mitochondrial outer membrane permeabilization","C1_05_24",0,0,3.7e-24,0,1
"immune system development","C1_05_24",0,1,3.7e-24,-1,0.4102
"clathrin-dependent endocytosis","C1_05_24",1,0,3.7e-24,1,0.3724
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2873
"cell-substrate adhesion","C1_05_24",0,4,3.7e-24,-2.32192809488736,0.0217
"positive regulation of microtubule polymerization","C1_05_24",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",1,3,3.7e-24,-1,0.2347
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2761
"regulation of generation of precursor metabolites and energy","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5772
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",1,1,3.7e-24,0,1
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",1,0,3.7e-24,1,0.2711
"mesenchymal cell differentiation","C1_05_24",2,2,3.7e-24,0,1
"protein-DNA complex subunit organization","C1_05_24",5,2,3.7e-24,1,0.1867
"response to fluid shear stress","C1_05_24",1,0,3.7e-24,1,0.4612
"collagen fibril organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1525
"roof of mouth development","C1_05_24",1,1,3.7e-24,0,1
"regulation of protein dephosphorylation","C1_05_24",0,1,3.7e-24,-1,0.4805
"multicellular organism growth","C1_05_24",1,1,3.7e-24,0,1
"miRNA processing","C1_05_24",3,0,3.7e-24,2,0.0136
"small molecule catabolic process","C1_05_24",5,4,3.7e-24,0.263034405833794,0.7981
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",1,0,3.7e-24,1,0.3999
"regulation of translational fidelity","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.197
"mitochondrial calcium ion transmembrane transport","C1_05_24",1,0,3.7e-24,1,0.1869
"quinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C1_05_24",0,0,3.7e-24,0,1
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0976
"regulation of cytokinesis","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6409
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0897
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",2,2,3.7e-24,0,1
"regulation of cell-substrate adhesion","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2813
"centrosome localization","C1_05_24",1,0,3.7e-24,1,0.3357
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6433
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",0,1,3.7e-24,-1,0.4227
"rhythmic process","C1_05_24",0,3,3.7e-24,-2,0.04
"spindle localization","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5359
"response to amino acid","C1_05_24",0,1,3.7e-24,-1,0.4497
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.5319
"regulation of neuron death","C1_05_24",3,3,3.7e-24,0,1
"ossification","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0707
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",1,0,3.7e-24,1,0.1556
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",0,1,3.7e-24,-1,0.4145
"positive regulation of kinase activity","C1_05_24",1,3,3.7e-24,-1,0.1964
"positive regulation by host of viral process","C1_05_24",1,0,3.7e-24,1,0.1706
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0741
"cellular lipid catabolic process","C1_05_24",2,2,3.7e-24,0,1
"neuron apoptotic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1005
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4237
"regulation of type I interferon-mediated signaling pathway","C1_05_24",1,0,3.7e-24,1,0.3933
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7268
"iron ion homeostasis","C1_05_24",0,1,3.7e-24,-1,0.4894
"negative regulation of cell projection organization","C1_05_24",2,2,3.7e-24,0,1
"dicarboxylic acid metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6358
"regulation of anatomical structure size","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5958
"regulation of small molecule metabolic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7777
"pentose-phosphate shunt","C1_05_24",1,0,3.7e-24,1,0.3128
"pericardium development","C1_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6299
"alcohol biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.4458
"regulation of membrane permeability","C1_05_24",0,0,3.7e-24,0,1
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",1,1,3.7e-24,0,1
"body morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",1,0,3.7e-24,1,0.1927
"aminoglycan biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.506
"sterol biosynthetic process","C1_05_24",1,1,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6308
"monosaccharide biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.5113
"response to acid chemical","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6741
"regulation of carbohydrate metabolic process","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2709
"positive regulation of nervous system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5288
"regulation of circadian rhythm","C1_05_24",1,1,3.7e-24,0,1
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",1,0,3.7e-24,1,0.1725
"regulation of ligase activity","C1_05_24",1,0,3.7e-24,1,0.1879
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",1,0,3.7e-24,1,0.1841
"glycosyl compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"substantia nigra development","C1_05_24",1,0,3.7e-24,1,0.2949
"negative regulation of GTPase activity","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1352
"axon extension","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6368
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,0,3.7e-24,0,1
"one-carbon metabolic process","C1_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C1_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C1_05_24",1,0,3.7e-24,1,0.3737
"neuron projection organization","C1_05_24",1,1,3.7e-24,0,1
"postsynapse organization","C1_05_24",1,1,3.7e-24,0,1
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",1,0,3.7e-24,1,0.1434
"regulation of cell division","C1_05_24",0,1,3.7e-24,-1,0.418
"intermembrane lipid transfer","C1_05_24",1,1,3.7e-24,0,1
"organophosphate ester transport","C1_05_24",0,1,3.7e-24,-1,0.4134
"movement in host","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5876
"extracellular matrix assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","C1_05_24",0,0,3.7e-24,0,1
"regulation of ATP-dependent activity","C1_05_24",0,1,3.7e-24,-1,0.5148
